employee_id,name,role,department,performance,experience,training_hours,salary,remote_share,team_size,manager_quality
E100560,Dr. Marliese Martin,Software Engineer,IT,155.01555912469541,6,39.856455334358515,48370.317917580745,0.6264062449518466,5,5
E100561,Ingetraud Berger,Account Manager,Sales,181.47645682720812,14,38.69877370310113,45237.29923989625,0.42404110632835995,12,5
E100562,Lotti Lübs,Key Account Manager,Sales,179.91085347134705,18,42.49634475788989,63988.44988623638,0.4686714938903138,4,2
E100563,Mandy Zorbach,Account Manager,Sales,168.36676165177442,14,34.31794630603591,43031.46698669689,0.2704531365325291,9,2
E100564,Arne Steckel,Sales Lead,Sales,143.2474761387843,7,36.074574417690265,39843.560522590546,0.8463481452409319,7,2
E100565,Grete Peukert-Weiß,IT Project Lead,IT,173.44525249547414,10,46.921195050884904,47545.25525134067,0.5694337343488831,3,5
E100566,Herr Claas Schlosser,Sales Representative,Sales,157.08519726714195,8,46.31217200495194,52924.35546897022,0.5592717243090487,3,4
E100567,Amalia Eberth B.Sc.,DevOps Engineer,IT,185.1719225558325,14,45.89525046176678,59983.13969610728,0.26485376477650363,11,5
E100568,Univ.Prof. Hans-Dietrich Klotz MBA.,Recruiter,HR,108.8606279284202,0,40.33967612351482,25834.29238335517,0.5079237917637426,7,4
E100569,Lars Fliegner,Sales Representative,Sales,140.61831775811925,0,41.68922623332275,35329.81859865913,0.2315876422102696,3,3
E100570,Virginia Koch II B.Eng.,Software Engineer,IT,191.07173544315245,18,42.30438887710503,66089.1612726488,0.7103376008961259,9,4
E100571,Olivia Buchholz B.A.,System Administrator,IT,141.8502214229167,2,33.43958260191023,34187.83429353626,0.6755724826951767,11,5
E100572,Heidemarie Johann,Sales Representative,Sales,167.76094394584925,9,54.74046600146101,41986.64246114004,0.4366708694315222,13,3
E100573,Elfie Drewes,Data Scientist,IT,154.51097630310696,7,53.31588032487699,39049.93143048431,0.34288616013564627,3,4
E100574,Patrik Gotthard,Recruiter,HR,167.82063220384376,14,47.94245591000967,53874.51350027238,0.9940138487982686,12,3
E100575,Prof. Hanny Rörricht B.Sc.,Line Manager,HR,147.94888787863303,9,35.74138413598402,48232.30636577095,0.3797250442460796,6,3
E100576,Pauline Heß,Sales Representative,Sales,130.83471232134065,0,45.391441179501506,30389.428634903375,0.5993148302961882,5,3
E100577,Dietlind Schmidtke B.Eng.,Recruiter,HR,155.16658463291571,17,49.783699377697715,71720.46331762022,0.7712400986418455,7,3
E100578,Dr. Betti Ernst B.Sc.,Line Manager,IT,136.13409390228253,1,27.768030982788567,33925.27583968917,0.4132333387896123,9,5
E100579,Christiane Trüb MBA.,Key Account Manager,Sales,189.72684568882767,18,56.94511761698497,52462.17153163946,0.8769119081102295,10,3
E100580,Roy Stoll,Software Engineer,IT,148.23334258270341,12,22.60612388844205,55313.20993935845,0.2957459590163192,4,4
E100581,Marie Kensy,HR Manager,HR,121.49112293998029,0,47.04605819709075,22749.918219162337,0.2694920295654068,9,3
E100582,Karl Heinz Riehl,Data Scientist,IT,151.04457483124128,1,54.53282306252469,27170.145376942317,0.6112297513782413,3,4
E100583,Sylke Jacob,Account Manager,Sales,168.7141876114883,15,38.86936535972969,55939.15264136835,0.4204653024859696,9,2
E100584,Univ.Prof. Norbert Thies,Software Engineer,IT,146.83647371566227,14,38.49535600176927,54683.30838243849,0.8707350688178989,10,1
E100585,Ing. Jaroslav Hauffer,Sales Representative,Sales,167.56893523608568,12,46.67660792646923,47124.25303979848,0.23537960591729937,4,3
E100586,Eckhardt Zorbach,Business Development Manager,Sales,189.9283103923298,15,58.51881891933872,61017.41001726144,0.5151094536454762,11,3
E100587,Ernest Zobel-Nohlmans,Account Manager,Sales,171.67774500043626,16,37.189323620586336,54945.988574545205,0.866788726998156,3,5
E100588,Hans-Adolf Röhrdanz,Account Manager,Sales,192.64230518225074,20,32.19044808134055,71783.33803624923,0.339745290325354,8,3
E100589,Irmtraut Rohleder,Business Development Manager,Sales,147.1740744788027,6,35.76224544392008,53184.85538530815,0.6633261348685414,3,3
E100590,Leonard Christoph-Bolzmann,Business Development Manager,Sales,164.43078141368775,16,24.474860077137798,55353.204705329685,0.17255682577294384,5,2
E100591,Heidemarie Trupp,Software Engineer,IT,171.5725370245736,6,48.97757898715156,40577.448478303886,0.25416231558471974,13,2
E100592,Prof. Henny Wilmsen MBA.,Sales Lead,Sales,164.2752206457613,12,34.8591694728614,41382.71318743765,0.6257348620835855,8,4
E100593,Calogero Junck,Sales Representative,Sales,144.66140987344465,4,37.916608459344445,36495.323535149335,0.27366492261687586,5,2
E100594,Helmuth Mohaupt,People Operations Lead,HR,161.067865382992,16,49.096211314190064,65213.58576315742,0.562248481333354,10,3
E100595,Birgit Zahn,IT Project Lead,IT,148.46906003603715,2,36.23089675590151,37603.19615678633,0.3551436532004952,7,5
E100596,Dr. Heinz-Günter Paffrath,Line Manager,IT,158.54731772881695,6,47.590903953883966,42386.818651420486,0.8638968263854152,4,4
E100597,Senol Ebert,Sales Representative,Sales,186.00324358619687,16,29.619114961837134,66446.31712379488,0.4992524044560658,6,5
E100598,Gerfried Gehringer-Fritsch,Sales Representative,Sales,175.24278192684633,6,49.58719428323998,54730.27267971396,0.5529847045972216,11,3
E100599,Valeria Tröst,Sales Representative,Sales,176.58288492058716,20,43.4190502126547,78561.52343718799,0.6377213291200957,6,2
E100600,Ing. Willfried Pohl B.Eng.,Sales Representative,Sales,148.62790873923615,0,39.11420969180332,27387.395352951815,0.4105876700943848,12,5
E100601,Fatih Gunpf,Sales Representative,Sales,186.3127556980429,16,41.308934879437956,54744.48006766631,0.7048247485553589,12,4
E100602,Bianca Schomber,Line Manager,Sales,161.81031173499076,16,27.132387053472634,59969.242917130985,0.8882244804367471,10,2
E100603,Lotti Reinhardt,Sales Representative,Sales,141.54611749256728,10,41.080007439469696,45265.08617191326,0.3714929732945616,7,1
E100604,Jan-Peter Segebahn,Sales Representative,Sales,138.92871900644877,2,38.583302146433965,36256.737739323165,0.5443611167194726,13,1
E100605,Prof. Werner Salz,System Administrator,IT,165.17740284676265,14,27.405673895624364,52094.03230285251,0.33782652438995364,13,3
E100606,Detlev Sorgatz-Scholz,Account Manager,Sales,189.28928099501968,20,33.28924573093456,69635.88783704829,0.07453839905300945,12,5
E100607,Sibille Rose,Business Development Manager,Sales,147.1287192155945,10,38.70754742047482,54190.07027268155,0.4127973346687081,3,3
E100608,Sandor Baum,Software Engineer,IT,171.93335879106482,15,33.92707815052159,59496.520635914116,0.8088130131731684,9,4
E100609,Anatoli Segebahn,Data Scientist,IT,147.94043644390607,8,15.87886094949583,41268.43088626102,0.5737435556134848,5,5
E100610,Margarete Häring,Sales Representative,Sales,143.46706435992107,0,50.763875396088665,35874.07028792846,0.17286473802362676,12,3
E100611,Prof. Mandy Becker,Software Engineer,IT,170.2053763650345,15,38.579101249103346,50605.095276230866,0.7199683360207236,10,4
E100612,Univ.Prof. Kirstin Hoffmann B.Eng.,Line Manager,IT,156.30615813876102,8,17.260497907634548,44361.02472061269,0.8199394344107903,14,5
E100613,Dr. Rosa Stolze MBA.,Sales Representative,Sales,195.97732672114938,18,61.34962939679395,65791.69988309333,0.38797232093348366,5,4
E100614,Insa Briemer,HR Business Partner,HR,150.0564654123596,11,52.41392331313189,52079.543291998154,0.15156874292831865,3,4
E100615,Damian Mans,Recruiter,HR,164.98777125872547,18,36.51017948931665,66902.4802803904,0.4069931074477375,7,3
E100616,Dipl.-Ing. Irmi Haase,Account Manager,Sales,133.2386815968599,8,31.57502508633299,49052.199099047466,0.7377008109348961,4,4
E100617,Lissy Fechner,Key Account Manager,Sales,147.49271583132344,6,44.03191210760522,41822.96280477325,0.3567591077678183,13,2
E100618,Sofia Trupp,HR Specialist,HR,171.76673853683852,13,42.02326814884141,54159.708589281596,0.5419849511048159,6,3
E100619,Nadeschda Kaul,IT Project Lead,IT,200.45319577956582,18,45.420899248003735,63962.053276701525,0.7124784867693713,3,5
E100620,Birgitta Wesack-Koch II,Line Manager,Sales,165.4050333436392,18,31.603797267449515,62942.420989808226,0.5380517405266367,11,2
E100621,Gisbert Hendriks,Sales Lead,Sales,158.00505675626653,1,50.97772020971633,35937.716621634325,0.5413833340920393,8,4
E100622,Betti Hethur MBA.,Line Manager,Sales,155.70635211638955,8,35.2653787682445,42767.35760261743,0.7279948599837535,10,3
E100623,Dr. Benedikt Binner B.Eng.,Software Engineer,IT,181.22568388478027,12,46.80765748655567,58233.855545041224,0.2563030965275365,13,1
E100624,Solveig Schmiedt-Lindner,Data Scientist,IT,164.79370436282412,14,32.03060739542976,58094.99541129936,0.08198546334251476,6,5
E100625,Dr. Rudolph Junken B.Eng.,Sales Representative,Sales,166.64029804484517,2,66.48143985753487,31393.725965719354,0.4311847253346475,11,2
E100626,Ralf-Dieter Freudenberger MBA.,System Administrator,IT,151.04169052946094,10,46.955233489652585,53092.036078720674,0.4814218343769156,4,4
E100627,Jessica Jäntsch MBA.,Line Manager,IT,188.49092228997213,20,68.84232276573647,66362.73037638441,0.6370409178365072,11,2
E100628,Baptist Kreusel,Sales Representative,Sales,199.79076899002646,13,48.276019763260464,59190.920203641064,0.6416122645329732,14,5
E100629,Wilhelmine Hendriks B.A.,Business Development Manager,Sales,146.40177504426293,7,34.38535643131316,45063.630605958926,0.4088604425322199,7,2
E100630,Angelique Binner,Software Engineer,IT,177.91470063887797,17,48.29380793589196,61018.376554540395,0.24478487229415616,8,3
E100631,Jeannine Schenk,HR Business Partner,HR,160.92850364566084,18,49.005778181932165,68643.17407667279,0.6832051024405882,5,1
E100632,Ing. Kathrin Anders B.Sc.,Data Scientist,IT,178.2954059304303,15,43.73324144497762,62732.94862844319,0.17255655180533852,6,5
E100633,Dr. Susi Hettner,Line Manager,IT,155.4574016834949,1,46.303924720320566,37787.59802904979,0.3917861285202047,8,5
E100634,Ortrud Kusch,Sales Lead,Sales,175.93411978089492,7,47.61727129407676,48830.73506204648,0.20040844790529147,9,4
E100635,Angelica Kühnert,DevOps Engineer,IT,146.38479762818213,5,30.063189892342585,42456.370103631416,0.32007217675231114,3,4
E100636,Kasimir Rörricht,Software Engineer,IT,148.8605033673709,11,29.351415952700478,46362.045243956185,0.21463394896693708,9,4
E100637,Hans-Bernd Röhrdanz B.Eng.,Sales Representative,Sales,150.94754432756415,14,32.057830013855664,70242.93494087028,0.22643721825107596,3,1
E100638,Hans-Jörg Pärtzelt,Sales Representative,Sales,146.3345504449799,7,41.2754239437051,36981.91894464095,0.26058021533569026,7,3
E100639,Ortrud Rogner B.Eng.,Sales Representative,Sales,133.69366433028935,3,37.7682882852658,40746.31587141154,0.7259907695855071,8,2
E100640,Carlo Dietz,Key Account Manager,Sales,156.29584712315258,14,30.244294340770516,60156.419084431494,0.45819883401932787,4,5
E100641,Gunhild Kambs-Roht,Sales Lead,Sales,207.9794856670617,19,47.75314210519647,62129.28813759443,0.3630708794450234,12,4
E100642,Notburga Fechner,Sales Lead,Sales,185.4912017586478,16,42.830448201364796,61378.4953056075,0.3831747794520896,11,3
E100643,Kurt Pechel MBA.,Sales Representative,Sales,167.462643369543,12,41.68928991370854,53606.2355687768,0.722678052844143,12,2
E100644,Anatoli Bender,Key Account Manager,Sales,170.13047008106363,17,37.420106948260646,70527.91357905262,0.27665624260654736,8,4
E100645,Olaf Kade-Mühle,People Operations Lead,HR,120.61536071045361,1,36.21771897634427,28433.445498598943,0.6606066815505123,9,1
E100646,Carin auch Schlauchin B.A.,Software Engineer,IT,137.26207467429705,12,31.586688381910236,52690.27496787823,0.7430769938843989,12,3
E100647,Ute Schmidtke,System Administrator,IT,176.45795558574451,12,49.33740292537338,42319.651974893684,0.8121456058986746,10,3
E100648,Cathrin Kreusel,Data Scientist,IT,188.88834535791173,14,32.96507118346813,66673.81396561788,0.24570786230768657,13,4
E100649,Liliana Kallert,Software Engineer,IT,194.67046737961297,19,42.09390466692817,62647.65878489964,0.22635302593439804,12,5
E100650,Univ.Prof. Kunigunda Jacob MBA.,Account Manager,Sales,169.66241948110695,9,56.620103962720336,49634.55432119587,0.5087665824083704,3,2
E100651,Hans-Erich Kabus,Data Scientist,IT,129.76527614186878,2,36.677422553106496,33492.96085139068,0.6827008688266907,10,2
E100652,Hartmuth Säuberlich,Software Engineer,IT,193.96848876291344,18,49.607021407191944,65509.9951660833,0.33867469874382206,6,4
E100653,Renata van der Dussen,Line Manager,IT,163.39990918606284,2,45.68709016035673,38049.30992435438,0.12174824758836085,12,5
E100654,Kornelius Mühle,System Administrator,IT,205.6060989599057,13,43.114675632610535,64356.31230151818,0.5229975128923223,10,3
E100655,Wilma Sölzer,Business Development Manager,Sales,165.84785186079503,7,44.30348441904753,45257.46834970996,0.2991709049809337,8,2
E100656,Univ.Prof. Andrej Säuberlich MBA.,Account Manager,Sales,166.9086713801664,3,39.050934307290696,39275.39008815263,0.7080771655003031,13,5
E100657,Prof. Magnus Ullmann,Account Manager,Sales,193.71175367665305,19,40.347759687934406,69644.4576836352,0.8321711412814369,11,5
E100658,Caren Stiffel-Henk,IT Project Lead,IT,175.54734296776098,10,34.51886051774275,55087.65711965313,0.33726738314385313,13,5
E100659,Kazim Thies,Data Scientist,IT,161.25281365812964,10,40.41457121134089,47685.418102568365,0.37462319984033304,6,5
E100660,Dragan Bähr,Sales Representative,Sales,155.30022925002277,10,34.147740042165026,55376.95277208207,0.457517693608423,4,2
E100661,Frederike Lindner B.A.,HR Business Partner,HR,123.29854048909768,1,50.05655093076597,37552.49932823692,0.6854604956346387,4,2
E100662,Univ.Prof. Danica Langern,System Administrator,IT,157.3117892435471,16,23.00502571321556,67412.68504341455,0.42276716832718514,7,4
E100663,Univ.Prof. Mona Bolander B.A.,Account Manager,Sales,153.464783817549,8,44.810532911254825,42699.26066331762,0.8510157426479171,12,2
E100664,Karl-Jürgen Junk MBA.,Sales Representative,Sales,143.20476577021142,1,43.3658670142228,31158.311828814047,0.2947254361929074,11,5
E100665,Frederike Gerlach-Mies,Business Development Manager,Sales,188.0076316098706,14,42.460159641760335,59197.33494390218,0.6150930207501258,14,4
E100666,Klara Klapp,Sales Representative,Sales,174.73885882673733,15,50.244989488654866,53145.78977585497,0.8260070722637841,5,4
E100667,Ljudmila Nette,Sales Representative,Sales,140.12662483561192,3,37.13876409957053,43974.601040430076,0.5613218266231597,10,2
E100668,Woldemar Hentschel B.Eng.,Sales Representative,Sales,166.51691772676978,7,42.5543384457205,43938.61733248912,0.3710617495454338,6,5
E100669,Dorota Huhn,Account Manager,Sales,139.5726620855168,8,22.83458111813547,47419.63943802361,0.11279614392334678,8,4
E100670,Melissa Hänel,Business Development Manager,Sales,133.5584759893383,4,35.84683117864777,35114.97780136399,0.7681189810927078,12,2
E100671,Ing. Jadwiga Keudel B.Eng.,HR Business Partner,HR,173.0472104271735,15,48.55736431175224,53365.612203164885,0.558550159746435,8,4
E100672,Betina Ruppersberger,Sales Representative,Sales,152.27461454928414,12,26.60838264463518,50979.85057262614,0.4290172797108368,5,2
E100673,Tabea Kroker-Kaul,Line Manager,IT,124.62330835733525,6,41.59743367050745,43096.020938167945,0.9696711769395933,7,2
E100674,Frithjof Berger-Hövel,Line Manager,IT,197.37696300634764,19,33.22482928116203,71367.14406376847,0.7050817130961419,14,4
E100675,Hajo Margraf,HR Manager,HR,169.5902462213629,16,38.89013028228265,62808.9577030136,0.5608697330385597,5,3
E100676,Nelli Naser,Sales Representative,Sales,138.1070220845358,2,33.82322511238403,35733.62008120975,0.5355591757505587,13,1
E100677,Eckhart Renner B.Eng.,Account Manager,Sales,135.14045160455615,4,27.528043957065695,36314.868126593115,0.6415355245323687,13,2
E100678,Brigitte Dörr,Line Manager,HR,178.50990140796245,18,43.86003314959801,68481.24283122714,0.39302292676453165,3,5
E100679,Dr. Andrei Staude B.A.,People Operations Lead,HR,158.73051218639054,11,39.50403237975254,59414.16433192953,0.22641326178073326,9,3
E100680,Herr Berend Lehmann B.Eng.,HR Specialist,HR,154.50329039647085,6,46.12629119687199,45523.94721219494,0.7548731768240493,6,4
E100681,Frau Marisa Winkler B.A.,Sales Representative,Sales,139.85209521487837,8,47.94437907998861,50047.7094412647,0.5460990667503215,9,2
E100682,Wolfram Rogner,Account Manager,Sales,131.27779844206756,5,52.25258737089015,41470.081996533154,0.3093200035121273,5,1
E100683,Dipl.-Ing. Mathias Mülichen,Line Manager,IT,191.21939644389445,16,41.33486745442665,54484.22465200199,0.5784840049485721,14,3
E100684,Univ.Prof. Dagmar Wernecke B.Eng.,HR Business Partner,HR,161.87496180690852,15,52.68621024603208,54776.66734684378,0.18595837340906923,13,2
E100685,Eva Seidel,Data Scientist,IT,133.40539772828043,2,30.242254926090457,36274.37900331922,0.7750114884979024,7,3
E100686,Udo Wilmsen,Software Engineer,IT,186.8900148564752,20,49.08959829228131,69945.30474019957,0.8056656255467765,7,3
E100687,Massimo Ruppersberger,Business Development Manager,Sales,131.28282850504823,3,44.59390416327854,38199.21443236414,0.6245769232414703,4,3
E100688,Prof. Paul-Heinz Ullrich B.Sc.,System Administrator,IT,179.51006183399514,9,42.33092652514787,56382.117089220366,0.29801648457141167,13,4
E100689,Dipl.-Ing. Thilo Gierschner,Account Manager,Sales,161.46901935547902,4,44.44732234163117,41630.17999614667,0.2954717787048124,12,4
E100690,Sergio Kruschwitz,Business Development Manager,Sales,200.76631367186164,20,30.392611216645378,76294.43102871411,0.7229629923452745,14,2
E100691,Dr. Valeska Weiß B.Eng.,Line Manager,IT,143.5103868319735,9,28.032531900749774,48473.40694735365,0.7325816019155302,4,4
E100692,Adelbert Huhn,Software Engineer,IT,153.1224348641757,11,57.09828186076999,47963.921612577804,0.9245350082783507,6,1
E100693,Vitali Käster,Sales Lead,Sales,155.5202588212324,9,38.3127782180273,47710.66920392829,0.5617122763077043,6,3
E100694,Ira Segebahn,Sales Representative,Sales,145.35937049122126,12,38.17006578193299,49976.24093140431,0.45029126228775745,6,1
